선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
53375,투수,삼성 라이온즈,후라도,75,1996년 01월 30일,투수(우투우타),188cm/109kg,파나마 San Judas Tadeo(고)-키움,,1300000달러,23 키움 자유선발,23키움
