선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
55633,투수,KIA 타이거즈,올러,33,1994년 10월 17일,투수(우투우타),193cm/102kg,미국 Northwestern State(대),200000달러,700000달러,25 KIA 자유선발,25KIA
