선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
56531,투수,롯데 자이언츠,로드리게스,31,1998년 03월 31일,투수(우투우타),193cm/97kg,도미니카 Cenapec Online(고),350000달러,650000달러,26 롯데 자유선발,26롯데
