선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
55239,투수,두산 베어스,잭로그,39,1996년 04월 23일,투수(좌투좌타),183cm/84kg,미국 Archbishop Moeller(고)-미국 Kentucky(대),100000달러,700000달러,25 두산 자유선발,25두산
