선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
56334,투수,키움 히어로즈,와일스,34,1998년 07월 02일,투수(우투우타),193cm/103kg,미국 Oklahoma(대),,910000달러,26 키움 자유선발,26키움
