연도,팀명,ERA,G,CG,SHO,W,L,SV,HLD,WPCT,TBF,IP,H,HR,BB,HBP,SO,R,ER
2026,한화,7.17,5,0,0,2,2,0,0,0.500,98,21 1/3,25,2,12,0,12,18,17
