선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
50030,투수,KT 위즈,소형준,30,2001년 09월 16일,투수(우투우타),189cm/92kg,호암초(의정부리틀)-구리인창중-유신고,36000만원,33000만원,20 KT 1차,20KT
