연도,팀명,ERA,G,CG,SHO,W,L,SV,HLD,WPCT,TBF,IP,H,HR,BB,HBP,SO,R,ER
2026,롯데,4.18,5,0,0,3,1,0,0,0.750,123,28,27,4,14,1,27,13,13
