연도,팀명,ERA,G,CG,SHO,W,L,SV,HLD,WPCT,TBF,IP,H,HR,BB,HBP,SO,R,ER
2026,KT,0.78,4,0,0,4,0,0,0,1.000,93,23,21,0,5,0,21,2,2
