선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
55268,투수,두산 베어스,최민석,68,2006년 07월 02일,투수(우투우타),188cm/84kg,중대초-양천중-서울고,15000만원,6300만원,25 두산 2라운드 16순위,25두산
