선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
78224,타자,SSG 랜더스,김재환,32,1988년 09월 22일,외야수(우투좌타),184cm/98kg,영랑초-상인천중-인천고-두산-상무-두산,15000만원,50000만원,08 두산 2차 1라운드 4순위,08두산
