선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
72443,타자,삼성 라이온즈,최형우,34,1983년 12월 16일,외야수(우투좌타),180cm/106kg,진북초-전주동중-전주고-삼성-경찰-삼성-KIA,5000만원,40000만원,02 삼성 2차 6라운드 48순위,02삼성
