선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
64006,타자,한화 이글스,심우준,7,1995년 04월 28일,내야수(우투우타),183cm/75kg,송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT,13000만원,40000만원,14 KT 2차 특별 14순위,14KT
