선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
52591,타자,롯데 자이언츠,윤동희,91,2003년 09월 18일,외야수(우투우타),187cm/85kg,현산초-대원중-야탑고,8000만원,18000만원,22 롯데 2차 3라운드 24순위,22롯데
