선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
62415,타자,LG 트윈스,박해민,17,1990년 02월 24일,외야수(우투좌타),180cm/75kg,영중초-양천중-신일고-한양대-삼성,,80000만원,12 삼성 육성선수,12삼성
