선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
68050,타자,한화 이글스,강백호,50,1999년 07월 29일,내야수(우투좌타),184cm/98kg,부천북초-서울이수중-서울고-KT,45000만원,90000만원,18 KT 2차 1라운드 1순위,18KT
