선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
53312,타자,키움 히어로즈,김건희,12,2004년 11월 07일,포수(우투우타),186cm/96kg,대전신흥초-온양중-원주고,22000만원,6200만원,23 키움 1라운드 6순위,23키움
