선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
79109,타자,LG 트윈스,오지환,10,1990년 03월 12일,내야수(우투좌타),185cm/80kg,군산초-자양중-경기고,28000만원,140000만원,09 LG 1차,09LG
