선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
51907,타자,NC 다이노스,김주원,7,2002년 07월 30일,내야수(우투양타),185cm/83kg,삼일초(군포시리틀)-안산중앙중-유신고,15000만원,35000만원,21 NC 2차 1라운드 6순위,21NC
