선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
75847,타자,SSG 랜더스,최정,14,1987년 02월 28일,내야수(우투우타),180cm/90kg,대일초-평촌중-유신고-SK,30000만원,220000만원,05 SK 1차,05SK
