선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
79365,타자,LG 트윈스,박동원,27,1990년 04월 07일,포수(우투우타),178cm/92kg,양정초-개성중-개성고-히어로즈-상무-히어로즈-키움-KIA,6000만원,50000만원,09 히어로즈 2차 3라운드 19순위,09히어로즈
