선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
50854,타자,SSG 랜더스,최지훈,54,1997년 07월 23일,외야수(우투좌타),178cm/82kg,광주수창초-무등중-광주제일고-동국대-SK,8000만원,37000만원,20 SK 2차 3라운드 30순위,20SK
