선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
65207,타자,LG 트윈스,신민재,4,1996년 01월 21일,내야수(우투좌타),171cm/67kg,서흥초-동인천중-인천고,,38000만원,15 두산 육성선수,19LG
