선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
53764,타자,한화 이글스,문현빈,51,2004년 04월 20일,외야수(우투좌타),174cm/82kg,대전유천초-온양중-북일고,15000만원,23000만원,23 한화 2라운드 11순위,23한화
