날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20240427,2,NC,29,18,11,0,0.621,2,5승0무5패,2승,11-0-3,7-0-8
20240427,3,삼성,30,17,12,1,0.586,3,8승0무2패,2승,6-0-8,11-1-4
20240427,4,LG,31,16,13,2,0.552,4,6승1무3패,3승,11-1-4,5-1-9
20240427,4,SSG,30,16,13,1,0.552,4,4승1무5패,1패,10-1-8,6-0-5
20240427,6,키움,28,13,15,0,0.464,6.5,1승0무9패,6패,9-0-8,4-0-7
20240427,7,두산,31,14,17,0,0.452,7,5승0무5패,1패,9-0-6,5-0-11
20240427,8,한화,29,12,17,0,0.414,8,3승0무7패,1승,6-0-7,6-0-10
20240427,9,KT,31,11,19,1,0.367,9.5,6승1무3패,1승,6-0-8,5-1-11
20240427,10,롯데,28,8,19,1,0.296,11,4승1무5패,2패,6-1-7,2-0-12
20240428,1,KIA,30,21,9,0,0.700,0,6승0무4패,1승,9-0-3,12-0-6
20240428,2,NC,30,19,11,0,0.633,2,6승0무4패,3승,12-0-3,7-0-8
20240428,3,삼성,31,18,12,1,0.600,3,8승0무2패,3승,6-0-8,12-1-4
20240428,4,SSG,31,17,13,1,0.567,4,4승1무5패,1승,11-1-8,6-0-5
20240428,5,LG,32,16,14,2,0.533,5,5승1무4패,1패,11-1-5,5-1-9
20240428,6,두산,32,15,17,0,0.469,7,6승0무4패,1승,9-0-6,6-0-11
20240428,7,키움,29,13,16,0,0.448,7.5,1승0무9패,7패,9-0-9,4-0-7
20240428,8,한화,30,12,18,0,0.400,9,2승0무8패,1패,6-0-8,6-0-10
20240428,9,KT,32,11,20,1,0.355,10.5,5승1무4패,1패,6-0-8,5-1-12
20240428,10,롯데,29,8,20,1,0.286,12,4승1무5패,3패,6-1-7,2-0-13
20240430,1,KIA,31,21,10,0,0.677,0,6승0무4패,1패,9-0-4,12-0-6
20240430,2,NC,31,20,11,0,0.645,1,6승0무4패,4승,13-0-3,7-0-8
20240430,3,삼성,32,18,13,1,0.581,3,7승0무3패,1패,6-0-8,12-1-5
20240430,4,SSG,32,17,14,1,0.548,4,4승1무5패,1패,11-1-8,6-0-6
20240430,5,LG,33,16,15,2,0.516,5,5승1무4패,2패,11-1-5,5-1-10
20240430,6,두산,33,16,17,0,0.485,6,7승0무3패,2승,10-0-6,6-0-11
20240430,7,키움,30,14,16,0,0.467,6.5,2승0무8패,1승,9-0-9,5-0-7
20240430,8,한화,31,13,18,0,0.419,8,3승0무7패,1승,7-0-8,6-0-10
20240430,9,KT,33,12,20,1,0.375,9.5,5승1무4패,1승,6-0-8,6-1-12
20240430,10,롯데,30,8,21,1,0.276,12,4승1무5패,4패,6-1-8,2-0-13
20240501,1,KIA,32,22,10,0,0.688,0,6승0무4패,1승,10-0-4,12-0-6
20240501,2,NC,32,20,12,0,0.625,2,6승0무4패,1패,13-0-4,7-0-8
20240501,3,삼성,33,19,13,1,0.594,3,8승0무2패,1승,6-0-8,13-1-5
20240501,4,SSG,33,18,14,1,0.563,4,4승1무5패,1승,11-1-8,7-0-6
20240501,5,LG,34,17,15,2,0.531,5,5승1무4패,1승,11-1-5,6-1-10
20240501,6,키움,31,15,16,0,0.484,6.5,3승0무7패,2승,9-0-9,6-0-7
20240501,7,두산,34,16,18,0,0.471,7,6승0무4패,1패,10-0-7,6-0-11
20240501,8,한화,32,13,19,0,0.406,9,2승0무8패,1패,7-0-9,6-0-10
20240501,9,KT,34,12,21,1,0.364,10.5,5승1무4패,1패,6-0-8,6-1-13
20240501,10,롯데,31,8,22,1,0.267,13,3승1무6패,5패,6-1-9,2-0-13
20240502,1,KIA,33,22,11,0,0.667,0,5승0무5패,1패,10-0-5,12-0-6
20240502,2,NC,33,20,13,0,0.606,2,6승0무4패,2패,13-0-5,7-0-8
20240502,2,삼성,34,20,13,1,0.606,2,8승0무2패,2승,6-0-8,14-1-5
20240502,4,SSG,34,19,14,1,0.576,3,5승1무4패,2승,11-1-8,8-0-6
20240502,5,LG,35,18,15,2,0.545,4,5승1무4패,2승,11-1-5,7-1-10
20240502,6,키움,32,15,17,0,0.469,6.5,2승0무8패,1패,9-0-9,6-0-8
20240502,7,두산,35,16,19,0,0.457,7,6승0무4패,2패,10-0-8,6-0-11
20240502,8,한화,33,13,20,0,0.394,9,2승0무8패,2패,7-0-10,6-0-10
20240502,9,KT,35,13,21,1,0.382,9.5,6승0무4패,1승,6-0-8,7-1-13
20240502,10,롯데,32,9,22,1,0.290,12,3승1무6패,1승,7-1-9,2-0-13
20240503,1,KIA,34,22,12,0,0.647,0,5승0무5패,2패,10-0-6,12-0-6
20240503,2,NC,34,21,13,0,0.618,1,6승0무4패,1승,13-0-5,8-0-8
20240503,3,삼성,35,20,14,1,0.588,2,7승0무3패,1패,6-0-9,14-1-5
20240503,4,SSG,35,19,15,1,0.559,3,5승1무4패,1패,11-1-9,8-0-6
20240503,5,LG,36,18,16,2,0.529,4,5승0무5패,1패,11-1-6,7-1-10
20240503,6,두산,36,17,19,0,0.472,6,6승0무4패,1승,10-0-8,7-0-11
20240503,7,키움,33,15,18,0,0.455,6.5,2승0무8패,2패,9-0-9,6-0-9
20240503,8,한화,34,14,20,0,0.412,8,3승0무7패,1승,7-0-10,7-0-10
20240503,9,KT,36,14,21,1,0.400,8.5,7승0무3패,2승,7-0-8,7-1-13
20240503,10,롯데,33,10,22,1,0.313,11,4승0무6패,2승,7-1-9,3-0-13
20240504,1,KIA,35,23,12,0,0.657,0,5승0무5패,1승,11-0-6,12-0-6
20240504,2,NC,35,22,13,0,0.629,1,7승0무3패,2승,13-0-5,9-0-8
20240504,3,삼성,36,20,15,1,0.571,3,6승0무4패,2패,6-0-10,14-1-5
20240504,4,SSG,36,19,16,1,0.543,4,5승0무5패,2패,11-1-10,8-0-6
20240504,5,LG,37,18,17,2,0.514,5,5승0무5패,2패,11-1-7,7-1-10
20240504,6,두산,37,18,19,0,0.486,6,6승0무4패,2승,10-0-8,8-0-11
20240504,7,키움,34,15,19,0,0.441,7.5,2승0무8패,3패,9-0-9,6-0-10
20240504,8,KT,37,15,21,1,0.417,8.5,7승0무3패,3승,8-0-8,7-1-13
20240504,9,한화,35,14,21,0,0.400,9,3승0무7패,1패,7-0-10,7-0-11
20240504,10,롯데,34,11,22,1,0.333,11,4승0무6패,3승,7-1-9,4-0-13
20240507,1,KIA,35,23,12,0,0.657,0,5승0무5패,1승,11-0-6,12-0-6
20240507,2,NC,35,22,13,0,0.629,1,7승0무3패,2승,13-0-5,9-0-8
20240507,3,삼성,36,20,15,1,0.571,3,6승0무4패,2패,6-0-10,14-1-5
20240507,4,SSG,37,20,16,1,0.556,3.5,5승0무5패,1승,11-1-10,9-0-6
20240507,5,LG,38,18,18,2,0.500,5.5,5승0무5패,3패,11-1-8,7-1-10
20240507,5,두산,38,19,19,0,0.500,5.5,7승0무3패,3승,10-0-8,9-0-11
20240507,7,키움,35,15,20,0,0.429,8,2승0무8패,4패,9-0-10,6-0-10
20240507,8,KT,37,15,21,1,0.417,8.5,7승0무3패,3승,8-0-8,7-1-13
20240507,9,한화,35,14,21,0,0.400,9,3승0무7패,1패,7-0-10,7-0-11
20240507,10,롯데,34,11,22,1,0.333,11,4승0무6패,3승,7-1-9,4-0-13
20240508,1,KIA,36,24,12,0,0.667,0,5승0무5패,2승,11-0-6,13-0-6
20240508,2,NC,36,22,14,0,0.611,2,6승0무4패,1패,13-0-5,9-0-9
20240508,3,삼성,37,20,16,1,0.556,4,5승0무5패,3패,6-0-11,14-1-5
20240508,4,SSG,38,20,17,1,0.541,4.5,5승0무5패,1패,11-1-10,9-0-7
20240508,5,LG,39,19,18,2,0.514,5.5,5승0무5패,1승,12-1-8,7-1-10
20240508,6,두산,39,20,19,0,0.513,5.5,7승0무3패,4승,10-0-8,10-0-11
20240508,7,KT,38,16,21,1,0.432,8.5,7승0무3패,4승,9-0-8,7-1-13
20240508,8,키움,36,15,21,0,0.417,9,2승0무8패,5패,9-0-11,6-0-10
20240508,9,한화,36,14,22,0,0.389,10,3승0무7패,2패,7-0-10,7-0-12
20240508,10,롯데,35,12,22,1,0.353,11,5승0무5패,4승,8-1-9,4-0-13
20240509,1,KIA,37,24,13,0,0.649,0,4승0무6패,1패,11-0-6,13-0-7
20240509,2,NC,37,22,15,0,0.595,2,6승0무4패,2패,13-0-5,9-0-10
20240509,3,삼성,38,21,16,1,0.568,3,6승0무4패,1승,7-0-11,14-1-5
20240509,4,LG,40,20,18,2,0.526,4.5,5승0무5패,2승,13-1-8,7-1-10
20240509,4,SSG,39,20,18,1,0.526,4.5,4승0무6패,2패,11-1-10,9-0-8
20240509,6,두산,40,21,19,0,0.525,4.5,7승0무3패,5승,10-0-8,11-0-11
20240509,7,KT,39,17,21,1,0.447,7.5,7승0무3패,5승,10-0-8,7-1-13
20240509,8,키움,37,15,22,0,0.405,9,2승0무8패,6패,9-0-12,6-0-10
20240509,9,한화,37,14,23,0,0.378,10,3승0무7패,3패,7-0-10,7-0-13
20240509,10,롯데,36,13,22,1,0.371,10,5승0무5패,5승,9-1-9,4-0-13
20240510,1,KIA,38,24,14,0,0.632,0,4승0무6패,2패,11-0-7,13-0-7
20240510,2,NC,38,23,15,0,0.605,1,6승0무4패,1승,14-0-5,9-0-10
20240510,3,삼성,39,21,17,1,0.553,3,5승0무5패,1패,7-0-11,14-1-6
20240510,4,LG,41,21,18,2,0.538,3.5,5승0무5패,3승,13-1-8,8-1-10
20240510,4,SSG,40,21,18,1,0.538,3.5,5승0무5패,1승,11-1-10,10-0-8
20240510,6,두산,41,22,19,0,0.537,3.5,8승0무2패,6승,11-0-8,11-0-11
20240510,7,KT,40,17,22,1,0.436,7.5,7승0무3패,1패,10-0-8,7-1-14
20240510,8,한화,38,15,23,0,0.395,9,4승0무6패,1승,8-0-10,7-0-13
20240510,8,키움,38,15,23,0,0.395,9,2승0무8패,7패,9-0-12,6-0-11
20240510,10,롯데,37,13,23,1,0.361,10,5승0무5패,1패,9-1-10,4-0-13
20240511,1,KIA,38,24,14,0,0.632,0,4승0무6패,2패,11-0-7,13-0-7
20240511,2,NC,39,23,16,0,0.590,1.5,5승0무5패,1패,14-0-6,9-0-10
20240511,3,삼성,40,22,17,1,0.564,2.5,5승0무5패,1승,7-0-11,15-1-6
20240511,4,LG,42,22,18,2,0.550,3,6승0무4패,4승,13-1-8,9-1-10
20240511,5,SSG,40,21,18,1,0.538,3.5,5승0무5패,1승,11-1-10,10-0-8
20240511,6,두산,41,22,19,0,0.537,3.5,8승0무2패,6승,11-0-8,11-0-11
20240511,7,KT,40,17,22,1,0.436,7.5,7승0무3패,1패,10-0-8,7-1-14
20240511,8,키움,39,16,23,0,0.410,8.5,3승0무7패,1승,9-0-12,7-0-11
20240511,9,한화,39,15,24,0,0.385,9.5,3승0무7패,1패,8-0-11,7-0-13
20240511,10,롯데,38,13,24,1,0.351,10.5,5승0무5패,2패,9-1-11,4-0-13
20240512,1,KIA,40,25,15,0,0.625,0,4승0무6패,1패,12-0-8,13-0-7
20240512,2,NC,40,23,17,0,0.575,2,4승0무6패,2패,14-0-7,9-0-10
20240512,2,삼성,41,23,17,1,0.575,2,5승0무5패,2승,7-0-11,16-1-6
20240512,4,LG,43,23,18,2,0.561,2.5,7승0무3패,5승,13-1-8,10-1-10
20240512,5,두산,43,24,19,0,0.558,2.5,8승0무2패,8승,13-0-8,11-0-11
20240512,6,SSG,42,22,19,1,0.537,3.5,5승0무5패,1승,11-1-10,11-0-9
20240512,7,KT,42,17,24,1,0.415,8.5,6승0무4패,3패,10-0-8,7-1-16
20240512,8,한화,40,16,24,0,0.400,9,4승0무6패,1승,9-0-11,7-0-13
20240512,8,키움,40,16,24,0,0.400,9,2승0무8패,1패,9-0-12,7-0-12
20240512,10,롯데,39,13,25,1,0.342,11,5승0무5패,3패,9-1-12,4-0-13
20240514,1,KIA,41,25,16,0,0.610,0,4승0무6패,2패,12-0-9,13-0-7
20240514,2,NC,41,23,17,1,0.575,1.5,3승1무6패,2패,14-0-7,9-1-10
20240514,3,두산,44,25,19,0,0.568,1.5,9승0무1패,9승,13-0-8,12-0-11
20240514,4,삼성,42,23,18,1,0.561,2,5승0무5패,1패,7-0-11,16-1-7
20240514,5,LG,44,23,19,2,0.548,2.5,6승0무4패,1패,13-1-9,10-1-10
20240514,5,SSG,43,23,19,1,0.548,2.5,5승0무5패,2승,12-1-10,11-0-9
20240514,7,KT,43,18,24,1,0.429,7.5,6승0무4패,1승,11-0-8,7-1-16
20240514,8,키움,41,17,24,0,0.415,8,2승0무8패,1승,9-0-12,8-0-12
20240514,9,한화,41,16,24,1,0.400,8.5,3승1무6패,1승,9-1-11,7-0-13
20240514,10,롯데,40,13,26,1,0.333,11,5승0무5패,4패,9-1-12,4-0-14
20240515,1,KIA,42,26,16,0,0.619,0,4승0무6패,1승,13-0-9,13-0-7
20240515,2,NC,42,24,17,1,0.585,1.5,4승1무5패,1승,14-0-7,10-1-10
20240515,3,삼성,42,23,18,1,0.561,2.5,5승0무5패,1패,7-0-11,16-1-7
20240515,4,두산,45,25,20,0,0.556,2.5,9승0무1패,1패,13-0-8,12-0-12
20240515,5,LG,44,23,19,2,0.548,3,6승0무4패,1패,13-1-9,10-1-10
20240515,5,SSG,43,23,19,1,0.548,3,5승0무5패,2승,12-1-10,11-0-9
20240515,7,KT,43,18,24,1,0.429,8,6승0무4패,1승,11-0-8,7-1-16
20240515,8,키움,41,17,24,0,0.415,8.5,2승0무8패,1승,9-0-12,8-0-12
20240515,9,한화,42,16,25,1,0.390,9.5,3승1무6패,1패,9-1-12,7-0-13
20240515,10,롯데,40,13,26,1,0.333,11.5,5승0무5패,4패,9-1-12,4-0-14
20240516,1,KIA,43,26,16,1,0.619,0,4승1무5패,1승,13-1-9,13-0-7
20240516,2,NC,43,25,17,1,0.595,1,5승1무4패,2승,14-0-7,11-1-10
20240516,3,삼성,43,24,18,1,0.571,2,5승0무5패,1승,7-0-11,17-1-7
20240516,4,두산,46,25,20,1,0.556,2.5,8승1무1패,1패,13-0-8,12-1-12
20240516,5,LG,45,23,20,2,0.535,3.5,5승0무5패,2패,13-1-10,10-1-10
20240516,5,SSG,44,23,20,1,0.535,3.5,4승0무6패,1패,12-1-11,11-0-9
20240516,7,키움,42,18,24,0,0.429,8,3승0무7패,2승,9-0-12,9-0-12
20240516,8,KT,44,18,25,1,0.419,8.5,6승0무4패,1패,11-0-9,7-1-16
20240516,9,한화,43,16,26,1,0.381,10,3승1무6패,2패,9-1-13,7-0-13
20240516,10,롯데,41,14,26,1,0.350,11,6승0무4패,1승,9-1-12,5-0-14
20240517,1,KIA,44,27,16,1,0.628,0,5승1무4패,2승,13-1-9,14-0-7
20240517,2,NC,44,25,18,1,0.581,2,4승1무5패,1패,14-0-8,11-1-10
20240517,2,삼성,44,25,18,1,0.581,2,5승0무5패,2승,8-0-11,17-1-7
20240517,4,LG,46,24,20,2,0.545,3.5,6승0무4패,1승,13-1-10,11-1-10
20240517,4,SSG,45,24,20,1,0.545,3.5,5승0무5패,1승,12-1-11,12-0-9
20240517,6,두산,47,25,21,1,0.543,3.5,7승1무2패,2패,13-0-9,12-1-12
20240517,7,키움,43,18,25,0,0.419,9,3승0무7패,1패,9-0-13,9-0-12
20240517,8,KT,45,18,26,1,0.409,9.5,5승0무5패,2패,11-0-10,7-1-16
20240517,9,한화,44,16,27,1,0.372,11,2승1무7패,3패,9-1-13,7-0-14
20240517,10,롯데,42,15,26,1,0.366,11,6승0무4패,2승,9-1-12,6-0-14
20240518,1,KIA,45,28,16,1,0.636,0,5승1무4패,3승,13-1-9,15-0-7
20240518,2,삼성,45,26,18,1,0.591,2,6승0무4패,3승,9-0-11,17-1-7
20240518,3,NC,45,25,19,1,0.568,3,3승1무6패,2패,14-0-9,11-1-10
20240518,4,LG,47,25,20,2,0.556,3.5,7승0무3패,2승,13-1-10,12-1-10
20240518,4,SSG,46,25,20,1,0.556,3.5,6승0무4패,2승,12-1-11,13-0-9
20240518,6,두산,48,26,21,1,0.553,3.5,7승1무2패,1승,14-0-9,12-1-12
20240518,7,키움,44,18,26,0,0.409,10,3승0무7패,2패,9-0-14,9-0-12
20240518,8,KT,46,18,27,1,0.400,10.5,4승0무6패,3패,11-0-11,7-1-16
20240518,9,한화,45,16,28,1,0.364,12,2승1무7패,4패,9-1-13,7-0-15
20240518,10,롯데,43,15,27,1,0.357,12,5승0무5패,1패,9-1-12,6-0-15
20240519,1,KIA,46,29,16,1,0.644,0,5승1무4패,4승,13-1-9,16-0-7
20240519,2,삼성,46,26,19,1,0.578,3,6승0무4패,1패,9-0-12,17-1-7
20240519,3,NC,46,25,20,1,0.556,4,3승1무6패,3패,14-0-10,11-1-10
20240519,4,두산,49,26,21,2,0.553,4,6승2무2패,1승,14-1-9,12-1-12
20240519,5,LG,48,25,21,2,0.543,4.5,7승0무3패,1패,13-1-10,12-1-11
20240519,5,SSG,47,25,21,1,0.543,4.5,5승0무5패,1패,12-1-11,13-0-10
20240519,7,키움,45,19,26,0,0.422,10,4승0무6패,1승,10-0-14,9-0-12
20240519,8,KT,47,19,27,1,0.413,10.5,4승0무6패,1승,12-0-11,7-1-16
20240519,9,한화,46,17,28,1,0.378,12,3승1무6패,1승,9-1-13,8-0-15
20240519,10,롯데,44,15,27,2,0.357,12.5,4승1무5패,1패,9-1-12,6-1-15
20240521,1,KIA,47,29,17,1,0.630,0,5승1무4패,1패,13-1-9,16-0-8
20240521,2,NC,47,26,20,1,0.565,3,4승1무5패,1승,14-0-10,12-1-10
20240521,2,삼성,47,26,20,1,0.565,3,6승0무4패,2패,9-0-13,17-1-7
20240521,4,두산,50,27,21,2,0.563,3,6승2무2패,2승,15-1-9,12-1-12
20240521,5,LG,49,25,22,2,0.532,4.5,6승0무4패,2패,13-1-10,12-1-12
20240521,5,SSG,48,25,22,1,0.532,4.5,5승0무5패,2패,12-1-11,13-0-11
20240521,7,KT,48,20,27,1,0.426,9.5,4승0무6패,2승,12-0-11,8-1-16
20240521,8,키움,46,19,27,0,0.413,10,4승0무6패,1패,10-0-15,9-0-12
20240521,9,한화,47,18,28,1,0.391,11,4승1무5패,2승,10-1-13,8-0-15
20240521,10,롯데,45,16,27,2,0.372,11.5,4승1무5패,1승,10-1-12,6-1-15
20240522,1,KIA,48,29,18,1,0.617,0,5승1무4패,2패,13-1-9,16-0-9
20240522,2,NC,48,27,20,1,0.574,2,4승1무5패,2승,14-0-10,13-1-10
20240522,2,삼성,48,27,20,1,0.574,2,6승0무4패,1승,10-0-13,17-1-7
20240522,4,두산,51,28,21,2,0.571,2,6승2무2패,3승,16-1-9,12-1-12
20240522,5,LG,50,25,23,2,0.521,4.5,5승0무5패,3패,13-1-10,12-1-13
20240522,5,SSG,49,25,23,1,0.521,4.5,5승0무5패,3패,12-1-11,13-0-12
20240522,7,KT,49,20,28,1,0.417,9.5,3승0무7패,1패,12-0-11,8-1-17
20240522,8,한화,48,19,28,1,0.404,10,4승1무5패,3승,11-1-13,8-0-15
20240522,8,키움,47,19,28,0,0.404,10,4승0무6패,2패,10-0-16,9-0-12
20240522,10,롯데,46,17,27,2,0.386,10.5,4승1무5패,2승,11-1-12,6-1-15
20240523,1,KIA,49,29,19,1,0.604,0,4승1무5패,3패,13-1-9,16-0-10
20240523,2,두산,52,29,21,2,0.580,1,6승2무2패,4승,17-1-9,12-1-12
20240523,3,NC,49,27,21,1,0.563,2,4승1무5패,1패,14-0-10,13-1-11
20240523,3,삼성,49,27,21,1,0.563,2,6승0무4패,1패,10-0-14,17-1-7
20240523,5,LG,51,26,23,2,0.531,3.5,5승0무5패,1승,13-1-10,13-1-13
20240523,6,SSG,50,25,24,1,0.510,4.5,4승0무6패,4패,12-1-11,13-0-13
20240523,7,KT,50,21,28,1,0.429,8.5,4승0무6패,1승,12-0-11,9-1-17
20240523,8,키움,48,20,28,0,0.417,9,5승0무5패,1승,11-0-16,9-0-12
20240523,9,롯데,47,18,27,2,0.400,9.5,5승1무4패,3승,12-1-12,6-1-15
20240523,10,한화,49,19,29,1,0.396,10,4승1무5패,1패,11-1-14,8-0-15
20240524,1,KIA,50,29,20,1,0.592,0,4승1무5패,4패,13-1-10,16-0-10
20240524,2,두산,53,30,21,2,0.588,0,6승2무2패,5승,17-1-9,13-1-12
20240524,3,삼성,50,28,21,1,0.571,1,6승0무4패,1승,10-0-14,18-1-7
20240524,4,NC,50,27,22,1,0.551,2,4승1무5패,2패,14-0-10,13-1-12
20240524,5,LG,52,27,23,2,0.540,2.5,5승0무5패,2승,14-1-10,13-1-13
20240524,6,SSG,51,25,25,1,0.500,4.5,4승0무6패,5패,12-1-12,13-0-13
20240524,7,KT,51,22,28,1,0.440,7.5,5승0무5패,2승,13-0-11,9-1-17
20240524,8,한화,50,20,29,1,0.408,9,4승1무5패,1승,11-1-14,9-0-15
20240524,8,키움,49,20,29,0,0.408,9,4승0무6패,1패,11-0-16,9-0-13
20240524,10,롯데,48,18,28,2,0.391,9.5,5승1무4패,1패,12-1-13,6-1-15
20240525,1,KIA,51,30,20,1,0.600,0,5승1무4패,1승,14-1-10,16-0-10
20240525,2,두산,54,30,22,2,0.577,1,5승2무3패,1패,17-1-9,13-1-13
20240525,3,삼성,51,28,22,1,0.560,2,5승0무5패,1패,10-0-14,18-1-8
20240525,4,LG,53,28,23,2,0.549,2.5,5승0무5패,3승,15-1-10,13-1-13
20240525,5,NC,51,27,23,1,0.540,3,4승0무6패,3패,14-0-10,13-1-13
20240525,6,SSG,52,25,26,1,0.490,5.5,3승0무7패,6패,12-1-13,13-0-13
20240525,7,KT,52,23,28,1,0.451,7.5,6승0무4패,3승,14-0-11,9-1-17
20240525,8,한화,51,21,29,1,0.420,9,5승0무5패,2승,11-1-14,10-0-15
20240525,9,롯데,49,19,28,2,0.404,9.5,6승1무3패,1승,13-1-13,6-1-15
20240525,10,키움,50,20,30,0,0.400,10,4승0무6패,2패,11-0-16,9-0-14
20240526,1,KIA,52,31,20,1,0.608,0,5승1무4패,2승,15-1-10,16-0-10
20240526,2,두산,55,30,23,2,0.566,2,5승2무3패,2패,17-1-9,13-1-14
20240526,3,LG,54,29,23,2,0.558,2.5,6승0무4패,4승,16-1-10,13-1-13
20240526,4,삼성,52,28,23,1,0.549,3,5승0무5패,2패,10-0-14,18-1-9
20240526,5,NC,52,27,24,1,0.529,4,3승0무7패,4패,14-0-10,13-1-14
20240526,6,SSG,52,25,26,1,0.490,6,3승0무7패,6패,12-1-13,13-0-13
20240526,7,KT,52,23,28,1,0.451,8,6승0무4패,3승,14-0-11,9-1-17
20240526,8,한화,51,21,29,1,0.420,9.5,5승0무5패,2승,11-1-14,10-0-15
20240526,9,롯데,50,20,28,2,0.417,9.5,7승1무2패,2승,14-1-13,6-1-15
20240526,10,키움,50,20,30,0,0.400,10.5,4승0무6패,2패,11-0-16,9-0-14
20240528,1,KIA,53,32,20,1,0.615,0,6승0무4패,3승,15-1-10,17-0-10
20240528,2,LG,55,30,23,2,0.566,2.5,7승0무3패,5승,16-1-10,14-1-13
20240528,3,두산,56,30,24,2,0.556,3,5승1무4패,3패,17-1-10,13-1-14
20240528,4,삼성,53,28,24,1,0.538,4,4승0무6패,3패,10-0-15,18-1-9
20240528,5,NC,53,27,25,1,0.519,5,2승0무8패,5패,14-0-11,13-1-14
20240528,6,SSG,53,25,27,1,0.481,7,2승0무8패,7패,12-1-14,13-0-13
20240528,7,KT,53,24,28,1,0.462,8,6승0무4패,4승,14-0-11,10-1-17
20240528,8,한화,52,22,29,1,0.431,9.5,6승0무4패,3승,12-1-14,10-0-15
20240528,9,키움,51,21,30,0,0.412,10.5,4승0무6패,1승,11-0-16,10-0-14
20240528,10,롯데,51,20,29,2,0.408,10.5,6승1무3패,1패,14-1-13,6-1-16
20240529,1,KIA,54,33,20,1,0.623,0,6승0무4패,4승,15-1-10,18-0-10
20240529,2,LG,56,31,23,2,0.574,2.5,7승0무3패,6승,16-1-10,15-1-13
20240529,3,두산,57,31,24,2,0.564,3,6승1무3패,1승,18-1-10,13-1-14
20240529,4,삼성,54,28,25,1,0.528,5,3승0무7패,4패,10-0-16,18-1-9
20240529,5,NC,54,27,26,1,0.509,6,2승0무8패,6패,14-0-12,13-1-14
20240529,6,SSG,54,25,28,1,0.472,8,2승0무8패,8패,12-1-15,13-0-13
20240529,7,KT,54,24,29,1,0.453,9,6승0무4패,1패,14-0-11,10-1-18
20240529,8,한화,53,23,29,1,0.442,9.5,7승0무3패,4승,13-1-14,10-0-15
20240529,9,키움,52,22,30,0,0.423,10.5,4승0무6패,2승,11-0-16,11-0-14
20240529,10,롯데,52,20,30,2,0.400,11.5,5승1무4패,2패,14-1-13,6-1-17
20240530,1,KIA,55,34,20,1,0.630,0,6승0무4패,5승,15-1-10,19-0-10
20240530,2,두산,58,32,24,2,0.571,3,6승1무3패,2승,19-1-10,13-1-14
20240530,3,LG,57,31,24,2,0.564,3.5,6승0무4패,1패,16-1-10,15-1-14
20240530,4,삼성,55,29,25,1,0.537,5,3승0무7패,1승,11-0-16,18-1-9
20240530,5,NC,55,27,27,1,0.500,7,2승0무8패,7패,14-0-13,13-1-14
20240530,6,SSG,55,26,28,1,0.481,8,2승0무8패,1승,13-1-15,13-0-13
20240530,7,한화,54,24,29,1,0.453,9.5,8승0무2패,5승,14-1-14,10-0-15
20240530,8,KT,55,24,30,1,0.444,10,6승0무4패,2패,14-0-11,10-1-19
20240530,9,키움,53,22,31,0,0.415,11.5,4승0무6패,1패,11-0-16,11-0-15
20240530,10,롯데,53,20,31,2,0.392,12.5,5승1무4패,3패,14-1-13,6-1-18
20240531,1,KIA,56,34,21,1,0.618,0,5승0무5패,1패,15-1-11,19-0-10
20240531,2,LG,58,32,24,2,0.571,2.5,7승0무3패,1승,16-1-10,16-1-14
20240531,3,두산,59,32,25,2,0.561,3,6승0무4패,1패,19-1-11,13-1-14
20240531,4,삼성,56,30,25,1,0.545,4,4승0무6패,2승,12-0-16,18-1-9
20240531,5,SSG,56,27,28,1,0.491,7,2승0무8패,2승,13-1-15,14-0-13
20240531,5,NC,56,27,28,1,0.491,7,2승0무8패,8패,14-0-13,13-1-15
20240531,7,KT,56,25,30,1,0.455,9,7승0무3패,1승,14-0-11,11-1-19
20240531,8,한화,55,24,30,1,0.444,9.5,8승0무2패,1패,14-1-14,10-0-16
20240531,9,키움,54,22,32,0,0.407,11.5,4승0무6패,2패,11-0-17,11-0-15
20240531,10,롯데,54,21,31,2,0.404,11.5,6승0무4패,1승,15-1-13,6-1-18
20240601,1,KIA,57,35,21,1,0.625,0,6승0무4패,1승,16-1-11,19-0-10
20240601,2,LG,59,33,24,2,0.579,2.5,8승0무2패,2승,16-1-10,17-1-14
20240601,3,삼성,57,31,25,1,0.554,4,5승0무5패,3승,13-0-16,18-1-9
20240601,4,두산,60,32,26,2,0.552,4,5승0무5패,2패,19-1-12,13-1-14
20240601,5,SSG,57,28,28,1,0.500,7,3승0무7패,3승,13-1-15,15-0-13
20240601,5,NC,57,28,28,1,0.500,7,2승0무8패,1승,14-0-13,14-1-15
20240601,7,KT,57,25,31,1,0.446,10,6승0무4패,1패,14-0-11,11-1-20
20240601,8,한화,56,24,31,1,0.436,10.5,7승0무3패,2패,14-1-14,10-0-17
20240601,9,키움,55,22,33,0,0.400,12.5,3승0무7패,3패,11-0-18,11-0-15
20240601,10,롯데,55,21,32,2,0.396,12.5,5승0무5패,1패,15-1-14,6-1-18
20240602,1,KIA,58,35,22,1,0.614,0,6승0무4패,1패,16-1-12,19-0-10
20240602,2,LG,60,34,24,2,0.586,1.5,9승0무1패,3승,16-1-10,18-1-14
20240602,3,삼성,58,32,25,1,0.561,3,5승0무5패,4승,14-0-16,18-1-9
